pc1,pc2,clase
5.444866,1.154133,tomate_cherry
5.592158,1.60186,tomate_cherry
5.208164,1.842401,tomate_cherry
5.194913,1.455906,tomate_cherry
5.745714,1.259318,tomate_cherry
5.966851,1.592214,tomate_cherry
7.359173,2.495761,tomate_cherry
6.336655,2.693307,tomate_cherry
6.362067,2.563152,tomate_cherry
6.162212,2.223621,tomate_cherry
6.15354,2.36369,tomate_cherry
4.509685,3.122347,tomate_cherry
5.630499,2.375221,tomate_cherry
6.130794,1.686417,tomate_cherry
5.929429,1.09126,tomate_cherry
5.74886,0.967676,tomate_cherry
6.143728,-2.458381,tomate_cherry
6.15196,-2.469705,tomate_cherry
5.992942,-2.562386,tomate_cherry
5.86967,-2.671524,tomate_cherry
5.823687,-2.894022,tomate_cherry
5.961882,-2.600532,tomate_cherry
6.036001,-2.483585,tomate_cherry
6.140518,-2.302041,tomate_cherry
6.237886,-2.158145,tomate_cherry
6.236893,-2.111816,tomate_cherry
6.351435,-1.935521,tomate_cherry
6.459118,-1.760187,tomate_cherry
6.461034,-1.708012,tomate_cherry
6.615947,-1.554352,tomate_cherry
6.638976,-1.442401,tomate_cherry
6.873696,-1.404147,tomate_cherry
6.648547,-1.432624,tomate_cherry
6.69955,-1.6959,tomate_cherry
6.717249,-1.423155,tomate_cherry
6.709376,-1.365399,tomate_cherry
6.691466,-1.338256,tomate_cherry
6.637209,-1.321822,tomate_cherry
6.703512,-1.529581,tomate_cherry
6.65761,-1.497649,tomate_cherry
6.716335,-1.577788,tomate_cherry
6.678766,-1.523873,tomate_cherry
6.642513,-1.511691,tomate_cherry
6.580217,-1.507467,tomate_cherry
6.599865,-1.645541,tomate_cherry
6.666812,-2.153298,tomate_cherry
6.631234,-2.022961,tomate_cherry
6.790855,-2.068638,tomate_cherry
6.826192,-2.05655,tomate_cherry
6.702941,-1.916088,tomate_cherry
6.736482,-1.914863,tomate_cherry
6.750709,-1.932256,tomate_cherry
6.678861,-1.809964,tomate_cherry
6.797478,-1.754386,tomate_cherry
6.677863,-1.630276,tomate_cherry
6.696475,-1.642295,tomate_cherry
6.764911,-1.709241,tomate_cherry
6.768606,-1.750031,tomate_cherry
6.791705,-1.80444,tomate_cherry
6.813705,-1.809356,tomate_cherry
6.901475,-1.705716,tomate_cherry
6.832359,-1.527297,tomate_cherry
6.884167,-1.517726,tomate_cherry
6.899769,-1.490814,tomate_cherry
6.986189,-1.479005,tomate_cherry
7.025292,-1.460273,tomate_cherry
6.888889,-1.402945,tomate_cherry
6.951138,-1.642193,tomate_cherry
6.996867,-1.570352,tomate_cherry
6.900092,-1.707406,tomate_cherry
6.905533,-1.739091,tomate_cherry
6.713497,-1.624675,tomate_cherry
6.790907,-1.541501,tomate_cherry
6.548952,-1.559726,tomate_cherry
6.636567,-1.95575,tomate_cherry
6.518788,-2.078297,tomate_cherry
6.967788,-1.528812,tomate_cherry
6.630496,-1.976347,tomate_cherry
6.505822,-2.074116,tomate_cherry
6.414022,-2.172882,tomate_cherry
6.365942,-2.242354,tomate_cherry
6.311539,-2.293393,tomate_cherry
5.423751,-2.378278,tomate_cherry
5.403203,-2.27228,tomate_cherry
5.119265,-2.416407,tomate_cherry
5.068491,-2.416429,tomate_cherry
4.705061,-2.644027,tomate_cherry
4.672322,-2.702244,tomate_cherry
5.071129,-2.207113,tomate_cherry
5.038358,-2.191778,tomate_cherry
5.195783,-1.994416,tomate_cherry
5.142104,-1.942781,tomate_cherry
5.717141,-2.329416,tomate_cherry
5.05877,-2.301944,tomate_cherry
5.111306,-2.28562,tomate_cherry
5.159483,-2.138481,tomate_cherry
5.552941,-1.755007,tomate_cherry
5.837126,-1.690377,tomate_cherry
5.725328,-1.739284,tomate_cherry
5.461584,-2.398258,tomate_cherry
5.767373,-2.185742,tomate_cherry
5.482416,-2.430866,tomate_cherry
5.748092,-2.224233,tomate_cherry
5.629214,-2.287719,tomate_cherry
5.280599,-2.374149,tomate_cherry
5.505613,-2.154965,tomate_cherry
5.454344,-1.878755,tomate_cherry
5.032294,-2.266437,tomate_cherry
4.953397,-2.280463,tomate_cherry
5.488522,-1.988274,tomate_cherry
5.47491,-1.998066,tomate_cherry
5.580025,-2.153628,tomate_cherry
5.635715,-2.126224,tomate_cherry
5.975562,-2.473344,tomate_cherry
6.021148,-2.19497,tomate_cherry
6.132533,-2.225198,tomate_cherry
5.97425,-2.174926,tomate_cherry
5.978032,-2.176915,tomate_cherry
6.096764,-2.055601,tomate_cherry
6.048428,-2.366482,tomate_cherry
6.036296,-2.390144,tomate_cherry
6.047329,-2.32223,tomate_cherry
6.034641,-2.270344,tomate_cherry
5.990225,-2.33581,tomate_cherry
5.988292,-2.310282,tomate_cherry
6.028722,-2.057334,tomate_cherry
6.094116,-1.938434,tomate_cherry
5.883861,-2.316447,tomate_cherry
5.816079,-2.113911,tomate_cherry
5.904112,-2.053908,tomate_cherry
5.926424,-1.949713,tomate_cherry
5.525973,-2.406344,tomate_cherry
5.565538,-2.401601,tomate_cherry
5.867294,-2.22063,tomate_cherry
6.123257,-1.939938,tomate_cherry
6.111767,-1.962735,tomate_cherry
5.851033,-2.287155,tomate_cherry
6.132776,-1.909162,tomate_cherry
6.671857,-1.705029,tomate_cherry
6.398758,-1.952227,tomate_cherry
6.57702,-2.103523,tomate_cherry
6.390544,-2.218434,tomate_cherry
6.175185,-2.60692,tomate_cherry
6.159616,-2.553669,tomate_cherry
6.168185,-1.87717,tomate_cherry
6.091232,-2.550585,tomate_cherry
6.051842,-2.530554,tomate_cherry
5.98835,-2.532909,tomate_cherry
5.686113,-2.343837,tomate_cherry
5.378311,-2.929514,tomate_cherry
5.259846,-3.03391,tomate_cherry
5.119318,-3.139413,tomate_cherry
10.063067,3.029699,tomate_cherry
5.060485,1.461541,tomate_cherry
5.198506,1.29767,tomate_cherry
4.971174,1.393937,tomate_cherry
4.983442,1.409163,tomate_cherry
5.00087,1.37887,tomate_cherry
5.203595,1.199545,tomate_cherry
5.44154,1.44043,tomate_cherry
5.296309,1.358555,tomate_cherry
5.541253,1.273257,tomate_cherry
5.594398,1.279936,tomate_cherry
5.459855,1.412497,tomate_cherry
5.896211,1.936799,tomate_cherry
5.637606,2.130951,tomate_cherry
5.583325,2.139061,tomate_cherry
5.539761,2.181723,tomate_cherry
5.880705,1.823278,tomate_cherry
5.450276,1.923855,tomate_cherry
5.815099,1.741204,tomate_cherry
5.624038,1.803355,tomate_cherry
5.605481,1.813188,tomate_cherry
5.40473,1.742286,tomate_cherry
5.409757,1.162375,tomate_cherry
5.392053,1.217957,tomate_cherry
5.370658,1.24646,tomate_cherry
5.34994,1.213367,tomate_cherry
7.691909,2.20078,tomate_cherry
5.443893,1.092222,tomate_cherry
5.563549,1.556639,tomate_cherry
5.708609,1.656616,tomate_cherry
5.667432,1.64239,tomate_cherry
5.589886,1.749522,tomate_cherry
5.615036,1.770994,tomate_cherry
5.526973,1.796537,tomate_cherry
5.427993,1.834131,tomate_cherry
5.462129,1.499175,tomate_cherry
5.300892,1.845973,tomate_cherry
5.194338,1.894293,tomate_cherry
5.208354,1.811973,tomate_cherry
5.295435,1.767609,tomate_cherry
5.282136,1.654478,tomate_cherry
5.00637,1.69319,tomate_cherry
4.899379,1.708467,tomate_cherry
5.440594,1.43494,tomate_cherry
5.747718,1.062985,tomate_cherry
5.755915,1.167824,tomate_cherry
5.777227,1.252462,tomate_cherry
6.151089,1.81911,tomate_cherry
5.743028,1.239125,tomate_cherry
5.851373,1.305145,tomate_cherry
5.870522,1.401997,tomate_cherry
5.880745,1.430013,tomate_cherry
5.861161,1.507325,tomate_cherry
5.917334,1.673445,tomate_cherry
5.881793,1.850642,tomate_cherry
5.883585,2.036806,tomate_cherry
6.029917,2.21532,tomate_cherry
6.283173,2.595302,tomate_cherry
6.609075,2.618561,tomate_cherry
7.137432,2.747831,tomate_cherry
7.457364,2.600169,tomate_cherry
7.366376,2.515145,tomate_cherry
7.361743,2.543282,tomate_cherry
7.182496,2.593099,tomate_cherry
6.351018,2.574564,tomate_cherry
6.265022,2.482138,tomate_cherry
6.143856,2.348037,tomate_cherry
5.964462,2.226049,tomate_cherry
5.799867,2.156286,tomate_cherry
5.464113,2.126869,tomate_cherry
5.374697,2.097175,tomate_cherry
5.192073,1.979296,tomate_cherry
5.172272,1.899426,tomate_cherry
5.51742,1.518915,tomate_cherry
6.220599,2.26007,tomate_cherry
6.156555,2.268655,tomate_cherry
5.9729,2.501951,tomate_cherry
5.892584,2.668755,tomate_cherry
5.823833,2.727179,tomate_cherry
5.509452,2.847117,tomate_cherry
5.425017,2.902156,tomate_cherry
5.309487,2.776933,tomate_cherry
4.8153,2.982304,tomate_cherry
5.593559,2.480385,tomate_cherry
5.594255,2.471258,tomate_cherry
5.69332,2.325064,tomate_cherry
5.963498,2.23034,tomate_cherry
6.022369,2.18841,tomate_cherry
6.216947,1.162786,tomate_cherry
6.171961,1.790699,tomate_cherry
5.895984,1.046863,tomate_cherry
5.826349,0.964042,tomate_cherry
-2.458182,-4.456898,zucchini
-2.281535,-4.49193,zucchini
-2.240037,-4.45743,zucchini
-2.052962,-4.412635,zucchini
-2.024223,-4.406985,zucchini
-2.026761,-4.415267,zucchini
-2.188795,-4.399757,zucchini
-2.089868,-4.384547,zucchini
-2.039163,-4.425407,zucchini
-2.062766,-4.420439,zucchini
-2.121231,-4.409585,zucchini
-2.259171,-4.561398,zucchini
-2.282884,-4.554883,zucchini
-2.391277,-4.591727,zucchini
-2.382001,-4.583786,zucchini
-2.38095,-4.615259,zucchini
-2.421892,-4.453533,zucchini
-2.373705,-4.447887,zucchini
-2.072117,-4.384209,zucchini
-2.128903,-4.410635,zucchini
-2.087251,-4.440213,zucchini
-2.41688,-4.590546,zucchini
-2.388855,-4.583726,zucchini
3.064274,-2.780205,zucchini
3.310963,-2.942658,zucchini
3.156774,-2.28087,zucchini
3.250559,-2.251413,zucchini
3.59063,-2.84254,zucchini
3.678305,-3.019907,zucchini
3.583622,-2.83137,zucchini
3.617711,-2.860645,zucchini
3.452707,-3.703382,zucchini
3.40409,-3.64396,zucchini
3.36329,-3.571573,zucchini
3.344767,-3.300967,zucchini
3.185638,-3.283846,zucchini
2.99872,-3.119133,zucchini
3.075921,-2.948738,zucchini
3.785904,-3.280336,zucchini
3.787067,-3.510615,zucchini
3.597089,-3.665088,zucchini
3.539086,-2.807408,zucchini
2.872882,-2.993524,zucchini
4.541025,-3.101169,zucchini
5.83861,-4.207508,zucchini
7.581355,-4.80355,zucchini
8.188172,-1.119555,zucchini
3.346285,-3.556885,zucchini
3.904741,-3.321157,zucchini
4.532892,-3.298682,zucchini
5.757318,-4.083637,zucchini
6.543605,-4.895794,zucchini
10.285379,-3.450904,zucchini
10.448248,-0.879783,zucchini
8.942372,2.24035,zucchini
7.147197,1.682032,zucchini
3.462413,-2.988333,zucchini
3.809683,-1.988481,zucchini
7.900248,-1.479462,zucchini
4.216285,-2.130216,zucchini
3.419117,-2.474907,zucchini
3.039659,-2.647132,zucchini
2.842296,-2.835405,zucchini
1.579161,-3.535196,zucchini
2.578104,-4.174466,zucchini
4.820737,-5.561432,zucchini
5.832861,1.108625,zucchini
10.626511,-1.759081,zucchini
1.687513,-3.322647,zucchini
1.748637,-3.413085,zucchini
1.886895,-3.433824,zucchini
2.296154,-3.504374,zucchini
2.7924,-3.767707,zucchini
7.183728,-4.166332,zucchini
-2.504619,-4.564419,zucchini
-2.135791,-4.425826,zucchini
-2.420696,-4.454324,zucchini
-2.410004,-4.450118,zucchini
-2.361642,-4.422961,zucchini
-2.353259,-4.476742,zucchini
-2.102144,-4.422509,zucchini
-2.245533,-4.461827,zucchini
-2.249331,-4.465054,zucchini
-2.272812,-4.464797,zucchini
-2.218051,-4.382624,zucchini
-2.056733,-4.417517,zucchini
-2.026875,-4.420783,zucchini
-2.041351,-4.413902,zucchini
-2.009099,-4.40944,zucchini
-1.980408,-4.401709,zucchini
-2.178261,-4.44091,zucchini
-2.13567,-4.383081,zucchini
-2.078621,-4.382888,zucchini
-2.169192,-4.427654,zucchini
-2.123069,-4.432114,zucchini
-2.053438,-4.428036,zucchini
-2.13367,-4.41659,zucchini
-2.206061,-4.414158,zucchini
-2.267908,-4.422447,zucchini
-2.225565,-4.391546,zucchini
-2.173429,-4.402742,zucchini
-2.12835,-4.431414,zucchini
-2.110605,-4.430732,zucchini
-2.302681,-4.561538,zucchini
-2.338441,-4.564608,zucchini
-2.362838,-4.557711,zucchini
-2.31416,-4.559189,zucchini
-2.279349,-4.554537,zucchini
-2.313168,-4.564044,zucchini
-2.399173,-4.595617,zucchini
-2.427615,-4.594111,zucchini
-2.391352,-4.581508,zucchini
-2.349787,-4.610237,zucchini
-2.369086,-4.604504,zucchini
-2.177696,-4.401902,zucchini
-2.379321,-4.61402,zucchini
-2.51588,-4.61038,zucchini
-2.158245,-4.406624,zucchini
-2.465803,-4.564839,zucchini
-2.472987,-4.559305,zucchini
-2.413412,-4.452477,zucchini
-2.391848,-4.441123,zucchini
-2.369558,-4.435515,zucchini
-2.365254,-4.438701,zucchini
-2.330662,-4.496474,zucchini
-2.329765,-4.482706,zucchini
-2.082259,-4.371721,zucchini
-2.057038,-4.375139,zucchini
-2.136202,-4.402937,zucchini
-2.150262,-4.400119,zucchini
-2.21542,-4.415849,zucchini
-2.253618,-4.411095,zucchini
-2.132571,-4.398752,zucchini
-2.120661,-4.41209,zucchini
-2.102442,-4.429485,zucchini
-2.162407,-4.435343,zucchini
-2.293391,-4.55272,zucchini
-2.164167,-4.424851,zucchini
-2.292107,-4.555978,zucchini
-2.401285,-4.575232,zucchini
-2.399126,-4.578429,zucchini
-2.374272,-4.596961,zucchini
-2.363645,-4.61018,zucchini
-2.367036,-4.606782,zucchini
-2.366651,-4.601173,zucchini
-2.142353,-4.438884,zucchini
3.583307,-3.011839,zucchini
3.033531,-2.95174,zucchini
3.150679,-2.919129,zucchini
3.439656,-2.816237,zucchini
3.248827,-2.867671,zucchini
3.451718,-2.739279,zucchini
3.298469,-2.855871,zucchini
3.130475,-2.658449,zucchini
3.16881,-2.528974,zucchini
3.176523,-2.315154,zucchini
3.171707,-2.297187,zucchini
3.171869,-2.349143,zucchini
3.273988,-2.241409,zucchini
3.339056,-2.005513,zucchini
3.375424,-1.95487,zucchini
3.443308,-1.947478,zucchini
3.456663,-1.884157,zucchini
3.441722,-2.895092,zucchini
3.551098,-2.547353,zucchini
3.56826,-2.475034,zucchini
3.61399,-2.698189,zucchini
3.556414,-2.857354,zucchini
3.526941,-2.832487,zucchini
3.519108,-3.039755,zucchini
3.562568,-3.007978,zucchini
3.626777,-2.902615,zucchini
3.700922,-2.851762,zucchini
3.687881,-2.912358,zucchini
3.536238,-2.88846,zucchini
3.649279,-2.871545,zucchini
3.624526,-2.848922,zucchini
3.777036,-3.104092,zucchini
3.898982,-3.302963,zucchini
3.789542,-2.931129,zucchini
3.45436,-3.627277,zucchini
3.450584,-3.633861,zucchini
3.448341,-3.661834,zucchini
3.434953,-3.70469,zucchini
3.335112,-3.686431,zucchini
3.316379,-3.678699,zucchini
3.252993,-3.6798,zucchini
3.143469,-3.591959,zucchini
3.347779,-3.440883,zucchini
3.380707,-3.439129,zucchini
3.445965,-3.486732,zucchini
3.319666,-3.329189,zucchini
3.35104,-3.265942,zucchini
3.184105,-3.309736,zucchini
3.01402,-3.120146,zucchini
3.050485,-3.060564,zucchini
2.815397,-3.018051,zucchini
3.66115,-3.1344,zucchini
3.132197,-3.076383,zucchini
3.171454,-3.053907,zucchini
3.686776,-3.104926,zucchini
3.632567,-2.940263,zucchini
3.056734,-2.877506,zucchini
3.041029,-2.867478,zucchini
3.026779,-2.969041,zucchini
3.3115,-2.74908,zucchini
3.288092,-2.935027,zucchini
3.695697,-3.389928,zucchini
3.891903,-3.493382,zucchini
3.803639,-3.491764,zucchini
3.822488,-3.632774,zucchini
3.450583,-3.688634,zucchini
3.498025,-3.684277,zucchini
3.487488,-3.692394,zucchini
3.628825,-2.875166,zucchini
3.377414,-3.68443,zucchini
3.205614,-3.656659,zucchini
3.581626,-2.863143,zucchini
3.149168,-3.615477,zucchini
3.302007,-3.463263,zucchini
3.425502,-3.470083,zucchini
3.475912,-2.814671,zucchini
3.006448,-2.960034,zucchini
3.042234,-3.090477,zucchini
3.12913,-3.076561,zucchini
3.979058,-2.749223,zucchini
3.152001,-2.559163,zucchini
2.999255,-2.613699,zucchini
2.885641,-2.691518,zucchini
3.039644,-3.124491,zucchini
3.52921,-3.156232,zucchini
3.036047,-3.132906,zucchini
4.391541,-3.01156,zucchini
4.467787,-3.026504,zucchini
6.109609,-4.427178,zucchini
6.790402,-4.79669,zucchini
9.247414,-3.960748,zucchini
8.797267,-2.046692,zucchini
8.902926,-0.688963,zucchini
8.587885,1.628472,zucchini
7.005056,1.402617,zucchini
4.952217,-2.015852,zucchini
4.814818,-2.190538,zucchini
4.562112,-2.409684,zucchini
3.032355,-3.226109,zucchini
3.154886,-3.512396,zucchini
3.535461,-3.489343,zucchini
3.888881,-2.78307,zucchini
3.698406,-3.427607,zucchini
4.226305,-3.263524,zucchini
4.662814,-3.324009,zucchini
5.590112,-3.920855,zucchini
6.82588,-5.08809,zucchini
9.253652,-4.614687,zucchini
11.167053,0.570872,zucchini
10.838691,1.627625,zucchini
6.664146,1.230471,zucchini
5.658556,0.391101,zucchini
5.526816,0.135031,zucchini
4.945192,-0.772021,zucchini
4.602413,-1.151308,zucchini
4.292083,-1.538078,zucchini
7.565823,-0.518542,zucchini
11.651326,0.934952,zucchini
4.296666,-2.066405,zucchini
3.606823,-2.41073,zucchini
3.556377,-2.470788,zucchini
3.151171,-2.628209,zucchini
3.099682,-2.696417,zucchini
2.857246,-2.858129,zucchini
1.556094,-3.543317,zucchini
1.479735,-3.563485,zucchini
1.384231,-3.621901,zucchini
1.724295,-3.76738,zucchini
1.937023,-3.86612,zucchini
2.678621,-4.206005,zucchini
2.801351,-4.295923,zucchini
3.018955,-4.376548,zucchini
6.68225,1.754748,zucchini
4.025515,-5.124939,zucchini
4.561902,-5.458519,zucchini
5.625485,-5.699317,zucchini
6.205737,1.473717,zucchini
6.623896,-5.447151,zucchini
8.550289,-4.355391,zucchini
5.198552,0.361702,zucchini
4.612467,-0.619267,zucchini
4.26497,-1.040732,zucchini
3.515006,-1.953282,zucchini
3.280448,-2.170885,zucchini
3.147255,-2.288209,zucchini
3.051889,-2.373008,zucchini
2.442752,-2.86577,zucchini
1.79752,-3.263019,zucchini
1.709029,-3.311253,zucchini
1.743584,-3.32026,zucchini
11.320628,-0.074957,zucchini
2.517535,-3.586952,zucchini
3.30073,-4.408933,zucchini
4.007825,-5.255976,zucchini
